Year,Month,Day,Category,Material Type,Weight (lbs),Vendor,Date Updated,Cost,Notes,,,,,,,,,,,,,,,,,,
2019,Jan,,Compost,C-Yardwaste,"12,520",Mission Trail,,"$1,129.70",Yard Waste 30 yard bin,,,,,,,,,,,,,,,,,,
2019,Jan,,Compost,C-Yardwaste,"13,480",Mission Trail,,"$1,170.50",Yard Waste 30 yard bin,,,,,,,,,,,,,,,,,,
2019,Jan,,Reuse,D-Food Recovery Network,440,Food Recovery Network,6/7/19,,,,,,,,,,,,,,,,,,,,
2019,Jan,,Recycle,R-Confidential shredding,"6,600",Corodata,6/3/19,,,,,,,,,,,,,,,,,,,,
2019,Jan,24,Recycle,R-Construction & Demolition,"1,254,000",Other,7/18/19,,,,,,,,,,,,,,,,,,,,
2019,Jan,8,Recycle,R-E-waste,85,Other,6/14/19,$29.75,Digitial Green Global,,,,,,,,,,,,,,,,,,
2019,Jan,8,Recycle,R-E-waste,290,Other,6/14/19,$217.50,Digitial Green Global,,,,,,,,,,,,,,,,,,
2019,Jan,7,Recycle,R-Mixed recycling,"11,700",Mission Trail,,"$1,252.20",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jan,10,Recycle,R-Mixed recycling,"9,440",Mission Trail,,"$1,238.64",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jan,14,Recycle,R-Mixed recycling,"3,540",Mission Trail,,"$1,203.24",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jan,17,Recycle,R-Mixed recycling,"9,460",Mission Trail,,"$1,238.76",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jan,21,Recycle,R-Mixed recycling,"9,500",Mission Trail,,"$1,239.00",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jan,24,Recycle,R-Mixed recycling,"9,420",Mission Trail,,"$1,238.52",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jan,28,Recycle,R-Mixed recycling,"8,260",Mission Trail,,"$1,231.56",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jan,31,Recycle,R-Mixed recycling,"7,400",Mission Trail,,"$1,226.40",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jan,31,Recycle,R-Mixed recycling,"5,760",Mission Trail,,$764.56,500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jan,,Reuse,D-Share Shelf,15.36,Other,2/24/2020,$110.01,,,,,,,,,,,,,,,,,,,
2019,Jul,3,Compost,C-Yardwaste,"11,700",Mission Trail,9/23/19,"$1,118.55",,,,,,,,,,,,,,,,,,,
2019,Jul,12,Compost,C-Yardwaste,"10,840",Mission Trail,9/23/19,"$1,082.00",,,,,,,,,,,,,,,,,,,
2019,Jul,19,Compost,C-Yardwaste,"11,440",Mission Trail,9/23/19,"$1,107.50",,,,,,,,,,,,,,,,,,,
2019,Jul,25,Compost,C-Yardwaste,"12,020",Mission Trail,9/23/19,"$1,132.15",,,,,,,,,,,,,,,,,,,
2019,Jul,,Reuse,D-Food Recovery Network,68,Food Recovery Network,10/8/19,,,,,,,,,,,,,,,,,,,,
2019,Jul,,Recycle,R-Confidential shredding,"8,025",Corodata,9/18/19,,,,,,,,,,,,,,,,,,,,
2019,Jul,26,Recycle,R-E-waste,"2,268",Other,9/24/19,$793.80,DG Global,,,,,,,,,,,,,,,,,,
2019,Jul,26,Recycle,R-E-waste,455,Other,9/24/19,$341.25,DG Global,,,,,,,,,,,,,,,,,,
2019,Jul,,Recycle,R-Mixed recycling,"1,048",Mission Trail,1/6/19,$122.64,990 Benton St,,,,,,,,,,,,,,,,,,
2019,Jul,,Recycle,R-Mixed recycling,"2,096",Mission Trail,1/6/19,$236.90,425 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jul,,Recycle,R-Mixed recycling,"4,192",Mission Trail,1/6/19,$463.43,443 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jul,,Recycle,R-Mixed recycling,"1,048",Mission Trail,1/6/19,$122.64,475 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jul,,Recycle,R-Mixed recycling,"3,144",Mission Trail,1/6/19,$352.17,455 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jul,,Compost,C-Foodscraps,"72,000",Mission Trail,2/18/2020,"$1,643.18",500 El Camino Real 3yd food scraps,,,,,,,,,,,,,,,,,,
2019,Jul,,Compost,C-Organics,"48,600",Mission Trail,2/18/2020,"$4,929.54",500 El Camino Real 3yd Organics,,,,,,,,,,,,,,,,,,
2019,Jul,3,Recycle,R-Mixed recycling,0,Mission Trail,2/18/2020,"$1,228.80",500 El Camino Real 40yd Recycling Compactor,,,,,,,,,,,,,,,,,,
2019,Jul,11,Recycle,R-Mixed recycling,"11,320",Mission Trail,2/18/2020,"$1,296.72",500 El Camino Real 40yd Recycling Compactor,,,,,,,,,,,,,,,,,,
2019,Jul,18,Recycle,R-Mixed recycling,"8,380",Mission Trail,2/18/2020,"$1,279.08",500 El Camino Real 40yd Recycling Compactor,,,,,,,,,,,,,,,,,,
2019,Jul,25,Recycle,R-Mixed recycling,"10,220",Mission Trail,2/18/2020,"$1,290.12",500 El Camino Real 40yd Recycling Compactor,,,,,,,,,,,,,,,,,,
2019,Jul,,Reuse,D-Share Shelf,2.73,Other,2/24/2020,$214.85,,,,,,,,,,,,,,,,,,,
2019,Jun,30,Compost,C-Foodscraps,"72,000",Mission Trail,1/6/19,"$11,643.18",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,3,Compost,C-Yardwaste,"8,200",Mission Trail,9/23/19,$946.10,,,,,,,,,,,,,,,,,,,
2019,Jun,7,Compost,C-Yardwaste,"8,260",Mission Trail,9/23/19,$948.65,,,,,,,,,,,,,,,,,,,
2019,Jun,19,Compost,C-Yardwaste,"10,620",Mission Trail,9/23/19,"$1,048.95",,,,,,,,,,,,,,,,,,,
2019,Jun,25,Compost,C-Yardwaste,"10,280",Mission Trail,9/23/19,"$1,034.50",,,,,,,,,,,,,,,,,,,
2019,Jun,30,Compost,C-Yardwaste,"48,600",Mission Trail,1/6/19,"$4,929.54",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,,Reuse,D-Food Recovery Network,40,Food Recovery Network,10/8/19,,,,,,,,,,,,,,,,,,,,
2019,Jun,,Recycle,R-Confidential shredding,"6,750",Corodata,12/10/19,,,,,,,,,,,,,,,,,,,,
2019,Jun,,Recycle,R-E-waste,"2,334",Other,9/24/19,$816.90,DG Global,,,,,,,,,,,,,,,,,,
2019,Jun,,Recycle,R-E-waste,"1,775",Other,9/24/19,"$1,331.25",DG Global,,,,,,,,,,,,,,,,,,
2019,Jun,3,Recycle,R-Mixed recycling,"7,660",Mission Trail,1/6/19,"$1,182.00",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,6,Recycle,R-Mixed recycling,"6,500",Mission Trail,1/6/19,"$1,227.96",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,10,Recycle,R-Mixed recycling,"11,580",Mission Trail,1/6/19,"$1,221.00",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,11,Recycle,R-Mixed recycling,"5,980",Mission Trail,1/6/19,"$1,251.48",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,12,Recycle,R-Mixed recycling,"4,420",Mission Trail,1/6/19,"$1,217.88",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,14,Recycle,R-Mixed recycling,"19,260",Mission Trail,1/6/19,"$1,208.52",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,15,Recycle,R-Mixed recycling,"5,160",Mission Trail,1/6/19,"$1,297.56",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,17,Recycle,R-Mixed recycling,"5,000",Mission Trail,1/6/19,"$1,212.96",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,21,Recycle,R-Mixed recycling,"14,500",Mission Trail,1/6/19,"$1,212.00",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,27,Recycle,R-Mixed recycling,"11,500",Mission Trail,1/6/19,"$1,269.00",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jun,,Reuse,D-Donations,"91,847",Other,,,"email to Marissa Pimental for Jan-Dec 2019 donations. 1,491 pieces of furniture",,,,,,,,,,,,,,,,,,
2019,Jun,,Reuse,D-Donations,"6,750",Other,1/24/2020,,From Cara,,,,,,,,,,,,,,,,,,
2019,Jun,,Reuse,D-Donations,160,Other,1/24/2020,,Share Shelf data,,,,,,,,,,,,,,,,,,
2019,Jun,,Reuse,D-Donations,"1,688",Other,1/24/2020,,ZWZ Collected Data,,,,,,,,,,,,,,,,,,
2019,Jun,,Reuse,D-Share Shelf,6.62,Other,2/24/2020,$47.24,,,,,,,,,,,,,,,,,,,
2019,Mar,,Compost,C-Foodscraps,"72,000",Mission Trail,6/7/19,"$1,483.50",500 El Camino Real 3 yd food scraps 5X/week,,,,,,,,,,,,,,,,,,
2019,Mar,,Compost,C-Yardwaste,"48,600",Mission Trail,6/7/19,"$4,592.94",500 El Camino Real 3 yd organics 5x week,,,,,,,,,,,,,,,,,,
2019,Mar,4,Compost,C-Yardwaste,"6,720",Mission Trail,6/7/19,$883.20,SCU Green Waste,,,,,,,,,,,,,,,,,,
2019,Mar,7,Compost,C-Yardwaste,"5,280",Mission Trail,6/7/19,$822.00,SCU Green Waste,,,,,,,,,,,,,,,,,,
2019,Mar,18,Compost,C-Yardwaste,"15,520",Mission Trail,6/7/19,"$1,257.20",SCU Green Waste,,,,,,,,,,,,,,,,,,
2019,Mar,21,Compost,C-Yardwaste,"8,340",Mission Trail,6/7/19,$952.05,SCU Green Waste,,,,,,,,,,,,,,,,,,
2019,Mar,27,Compost,C-Yardwaste,"10,800",Mission Trail,6/7/19,"$1,056.60",SCU Green Waste,,,,,,,,,,,,,,,,,,
2019,Mar,,Reuse,D-Food Recovery Network,230,Food Recovery Network,6/7/19,,,,,,,,,,,,,,,,,,,,
2019,Mar,,Recycle,R-Confidential shredding,"6,000",Corodata,6/3/19,,,,,,,,,,,,,,,,,,,,
2019,Mar,4,Recycle,R-Construction & Demolition,"14,800",Mission Trail,6/7/19,$556.10,500 El Camino Real 10 yd c&d/concrete,,,,,,,,,,,,,,,,,,
2019,Mar,24,Recycle,R-Construction & Demolition,"23,379,836",Other,7/18/19,,,,,,,,,,,,,,,,,,,,
2019,Aug,,Landfill,L-Landfill,552,Mission Trail,,$176.82,110 Franklin Street,,,,,,,,,,,,,,,,,,
2019,Aug,,Landfill,L-Landfill,552,Mission Trail,,$176.82,110 Franklin Street,,,,,,,,,,,,,,,,,,
2019,Aug,2,Landfill,L-Landfill,"15,480",Mission Trail,2/7/20,"$1,371.90",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Aug,9,Landfill,L-Landfill,"12,020",Mission Trail,2/7/20,"$1,451.40",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Aug,16,Landfill,L-Landfill,"1,520",Mission Trail,2/7/20,"$1,451.40",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Aug,23,Landfill,L-Landfill,"13,800",Mission Trail,2/7/20,"$1,451.40",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Aug,30,Landfill,L-Landfill,"12,900",Mission Trail,2/7/20,"$1,451.40",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Sep,,Landfill,L-Landfill,552,Mission Trail,2/7/20,$176.82,990 Benton St.,,,,,,,,,,,,,,,,,,
2019,Mar,11,Recycle,R-E-waste,"1,759",Other,6/14/19,$615.65,Digitial Green Global,,,,,,,,,,,,,,,,,,
2019,Mar,11,Recycle,R-E-waste,855,Other,6/14/19,$641.25,Digitial Green Global,,,,,,,,,,,,,,,,,,
2019,Mar,,Recycle,R-Mixed recycling,"1,048",Mission Trail,6/7/19,$117.92,990 Benton St,,,,,,,,,,,,,,,,,,
2019,Mar,,Recycle,R-Mixed recycling,"2,096",Mission Trail,6/7/19,$227.79,425 El Camino Real 4 yd recycling 1x/week,,,,,,,,,,,,,,,,,,
2019,Mar,,Recycle,R-Mixed recycling,"4,192",Mission Trail,6/7/19,$445.61,443 El Camino Real 4 yd recycling 2x/week,,,,,,,,,,,,,,,,,,
2019,Mar,,Recycle,R-Mixed recycling,"1,048",Mission Trail,6/7/19,$117.92,475 El Camino Real 2 yd recycluing 1X/week,,,,,,,,,,,,,,,,,,
2019,Mar,,Recycle,R-Mixed recycling,"3,144",Mission Trail,6/7/19,$338.62,455 El Camino Real 3 yd recycling 2x/week,,,,,,,,,,,,,,,,,,
2019,Mar,4,Recycle,R-Mixed recycling,"13,060",Mission Trail,6/7/19,"$1,260.36",500 El Camino Real 40 yd recycling,,,,,,,,,,,,,,,,,,
2019,Sep,,Landfill,L-Landfill,"1,104",Mission Trail,2/7/20,$342.00,425 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Sep,,Landfill,L-Landfill,"2,208",Mission Trail,2/7/20,$669.72,443 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Sep,,Landfill,L-Landfill,"1,656",Mission Trail,2/7/20,$508.50,455 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Mar,7,Recycle,R-Mixed recycling,"10,020",Mission Trail,6/7/19,"$1,242.12",500 El Camino Real 40 yd recycling,,,,,,,,,,,,,,,,,,
2019,Mar,11,Recycle,R-Mixed recycling,"9,060",Mission Trail,6/7/19,"$1,236.36",500 El Camino Real 40 yd recycling,,,,,,,,,,,,,,,,,,
2019,Mar,14,Recycle,R-Mixed recycling,"7,680",Mission Trail,6/7/19,"$1,228.08",500 El Camino Real 40 yd recycling,,,,,,,,,,,,,,,,,,
2019,Mar,18,Recycle,R-Mixed recycling,"8,540",Mission Trail,6/7/19,"$1,233.40",500 El Camino Real 40 yd recycling,,,,,,,,,,,,,,,,,,
2019,Jul,5,Landfill,L-Landfill,"15,220",Mission Trail,,"$1,451.40",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jul,12,Landfill,L-Landfill,"11,000",Mission Trail,,"$1,451.40",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jul,19,Landfill,L-Landfill,"13,320",Mission Trail,,"$1,451.40",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Jul,26,Landfill,L-Landfill,"13,140",Mission Trail,,"$1,451.40",500 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Mar,21,Recycle,R-Mixed recycling,"9,600",Mission Trail,6/7/19,"$1,239.60",500 El Camino Real 40 yd recycling,,,,,,,,,,,,,,,,,,
2019,Mar,25,Recycle,R-Mixed recycling,"8,800",Mission Trail,6/7/19,"$1,234.80",500 El Camino Real 40 yd recycling,,,,,,,,,,,,,,,,,,
2019,Mar,,Reuse,D-Share Shelf,7.70,Other,2/24/2020,$306.40,,,,,,,,,,,,,,,,,,,
2019,May,,Compost,C-Foodscraps,"72,000",Mission Trail,6/12/19,"$1,483.50",500 El Camino Real 3 yd food scaprs 5X/week,,,,,,,,,,,,,,,,,,
2019,May,,Compost,C-Yardwaste,"48,600",Mission Trail,6/12/19,"$4,592.94",500 El Camino Real 3 yd food scaprs 5X/week,,,,,,,,,,,,,,,,,,
2019,May,6,Compost,C-Yardwaste,"10,200",Mission Trail,6/12/19,"$1,031.10",SCU Green Waste,,,,,,,,,,,,,,,,,,
2019,May,13,Compost,C-Yardwaste,"8,840",Mission Trail,6/12/19,$973.30,SCU Green Waste,,,,,,,,,,,,,,,,,,
2019,May,16,Compost,C-Yardwaste,"9,580",Mission Trail,6/12/19,"$1,004.75",SCU Green Waste,,,,,,,,,,,,,,,,,,
2019,May,22,Compost,C-Yardwaste,"8,440",Mission Trail,6/12/19,$956.30,SCU Green Waste,,,,,,,,,,,,,,,,,,
2019,May,28,Compost,C-Yardwaste,"10,500",Mission Trail,6/12/19,"$1,043.85",SCU Green Waste,,,,,,,,,,,,,,,,,,
2019,May,,Reuse,D-Food Recovery Network,142,Food Recovery Network,6/7/19,,,,,,,,,,,,,,,,,,,,
2019,May,,Recycle,R-Confidential shredding,"5,850",Corodata,6/3/19,,,,,,,,,,,,,,,,,,,,
2019,May,,Recycle,R-Mixed recycling,"1,048",Mission Trail,6/7/19,$117.92,990 Benton Street 2 yd recycling 1x/weekly,,,,,,,,,,,,,,,,,,
2019,Oct,,Landfill,L-Landfill,552,Mission Trail,2/10/2020,$176.82,110 Franklin 2yd Garbage Refuse,,,,,,,,,,,,,,,,,,
2019,Oct,,Landfill,L-Landfill,552,Mission Trail,2/10/2020,$176.82,110 Franklin 2yd Garbage Refuse,,,,,,,,,,,,,,,,,,
2019,Sep,6,Landfill,L-Landfill,"9,820",Mission Trail,2/10/2020,"$1,451.40",500 El Camino Real 30 yd Garbage Compact,,,,,,,,,,,,,,,,,,
2019,Sep,13,Landfill,L-Landfill,"12,900",Mission Trail,2/10/2020,"$1,451.40",500 El Camino Real 30 yd Garbage Compact,,,,,,,,,,,,,,,,,,
2019,Sep,17,Landfill,L-Landfill,"4,480",Mission Trail,2/10/2020,"$1,451.40",500 El Camino Real 30 yd Garbage Compact,,,,,,,,,,,,,,,,,,
2019,Sep,20,Landfill,L-Landfill,"8,240",Mission Trail,2/10/2020,"$1,451.40",500 El Camino Real 30 yd Garbage Compact,,,,,,,,,,,,,,,,,,
2019,Sep,23,Landfill,L-Landfill,"11,200",Mission Trail,2/10/2020,"$1,451.40",500 El Camino Real 30 yd Garbage Compact,,,,,,,,,,,,,,,,,,
2019,Sep,27,Landfill,L-Landfill,"13,400",Mission Trail,2/10/2020,"$1,451.40",500 El Camino Real 30 yd Garbage Compact,,,,,,,,,,,,,,,,,,
2019,Oct,,Landfill,L-Landfill,552,Mission Trail,2/10/2020,$176.82,990 Benton St. 2yd Garbage refuse,,,,,,,,,,,,,,,,,,
2019,May,,Recycle,R-Mixed recycling,"2,096",Mission Trail,6/12/19,$227.79,425 El Camino Real 4 yd recycling 1x/week,,,,,,,,,,,,,,,,,,
2019,May,,Recycle,R-Mixed recycling,"4,192",Mission Trail,6/12/19,$445.61,443 El Camino Real 4 yd recycling 2x/week,,,,,,,,,,,,,,,,,,
2019,May,,Recycle,R-Mixed recycling,"1,048",Mission Trail,6/12/19,$117.92,475 El Camino Real 2 yd recycling 1x/week,,,,,,,,,,,,,,,,,,
2019,May,,Recycle,R-Mixed recycling,"3,144",Mission Trail,6/12/19,$338.62,455 El Camino Real 3 yd recycling 2x/week,,,,,,,,,,,,,,,,,,
2019,May,2,Recycle,R-Mixed recycling,"9,740",Mission Trail,7/16/19,"$1,240.44",40-yd recycling compactor,,,,,,,,,,,,,,,,,,
2019,May,6,Recycle,R-Mixed recycling,"9,680",Mission Trail,7/16/19,"$1,240.08",40-yd recycling compactor,,,,,,,,,,,,,,,,,,
2019,May,9,Recycle,R-Mixed recycling,"9,400",Mission Trail,7/16/19,"$1,238.40",40-yd recycling compactor,,,,,,,,,,,,,,,,,,
2019,May,13,Recycle,R-Mixed recycling,"8,260",Mission Trail,7/16/19,"$1,231.56",40-yd recycling compactor,,,,,,,,,,,,,,,,,,
2019,May,16,Recycle,R-Mixed recycling,"9,900",Mission Trail,7/16/19,"$1,241.40",40-yd recycling compactor,,,,,,,,,,,,,,,,,,
2019,May,20,Recycle,R-Mixed recycling,"9,740",Mission Trail,7/16/19,"$1,240.44",40-yd recycling compactor,,,,,,,,,,,,,,,,,,
2019,May,23,Recycle,R-Mixed recycling,"9,360",Mission Trail,7/16/19,"$1,238.16",40-yd recycling compactor,,,,,,,,,,,,,,,,,,
2019,May,27,Recycle,R-Mixed recycling,"8,460",Mission Trail,7/16/19,"$1,232.76",40-yd recycling compactor,,,,,,,,,,,,,,,,,,
2019,Oct,,Landfill,L-Landfill,"1,104",Mission Trail,2/10/2020,$342.00,425 El Camino Real,,,,,,,,,,,,,,,,,,
2019,May,30,Recycle,R-Mixed recycling,"7,540",Mission Trail,7/16/19,"$1,227.24",40-yd recycling compactor,,,,,,,,,,,,,,,,,,
2019,May,,Reuse,D-Donations,"1,318",Other,1/24/2020,,2019 Swap for Good Counts,,,,,,,,,,,,,,,,,,
2019,Oct,,Landfill,L-Landfill,276,Mission Trail,2/10/2020,$669.72,443 El Camino Real,,,,,,,,,,,,,,,,,,
2019,May,,Reuse,D-Gleaning,272,Other,2/17/2020,,Pick Lists / Harvest Records,,,,,,,,,,,,,,,,,,
2019,Oct,,Landfill,L-Landfill,"1,656",Mission Trail,2/10/2020,$508.50,455 El Camino Real,,,,,,,,,,,,,,,,,,
2019,May,,Reuse,D-Swap For Good,"1,318",Other,2/18/2020,,,,,,,,,,,,,,,,,,,,
2019,Nov,,Reuse,D-Food Recovery Network,25,Food Recovery Network,1/6/20,,,,,,,,,,,,,,,,,,,,
2019,Nov,,Recycle,R-Confidential shredding,"6,450",Corodata,12/10/19,,,,,,,,,,,,,,,,,,,,
2019,Nov,,Recycle,R-Mixed recycling,"1,048",Mission Trail,2/11/2020,$122.64,990 Benton 2yd Recycling,,,,,,,,,,,,,,,,,,
2019,Nov,,Compost,C-Foodscraps,"72,000",Mission Trail,2/11/2020,"$1,643.18",500 El Camino Real 3yd food scraps,,,,,,,,,,,,,,,,,,
2019,Nov,,Compost,C-Organics,"48,600",Mission Trail,2/11/2020,"$4,929.54",500 El Camino Real 3yd Organics,,,,,,,,,,,,,,,,,,
2019,Nov,,Landfill,L-Landfill,552,Mission Trail,2/11/2020,$176.82,110 Franklin St - Garbage Refuse,,,,,,,,,,,,,,,,,,
2019,Nov,,Landfill,L-Landfill,552,Mission Trail,2/11/2020,$176.82,110 Franklin St - Garbage Refuse,,,,,,,,,,,,,,,,,,
2019,Oct,1,Landfill,L-Landfill,"13,480",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real 30yd Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Oct,4,Landfill,L-Landfill,"11,120",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real 30yd Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Oct,8,Landfill,L-Landfill,"14,200",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real 30yd Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Oct,11,Landfill,L-Landfill,"14,640",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real 30yd Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Oct,15,Landfill,L-Landfill,"13,820",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real 30yd Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Oct,18,Landfill,L-Landfill,"12,560",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real 30yd Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Oct,22,Landfill,L-Landfill,"13,080",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real 30yd Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Oct,25,Landfill,L-Landfill,"13,080",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real 30yd Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Oct,29,Landfill,L-Landfill,"13,000",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real 30yd Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Nov,,Landfill,L-Landfill,552,Mission Trail,2/11/2020,$176.82,990 Benton 2yd Garbage Refuse,,,,,,,,,,,,,,,,,,
2019,Nov,,Recycle,R-Mixed recycling,"2,096",Mission Trail,2/11/2020,$236.90,425 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Nov,,Recycle,R-Mixed recycling,"4,192",Mission Trail,2/11/2020,$463.43,443 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Nov,,Recycle,R-Mixed recycling,"2,096",Mission Trail,2/11/2020,$122.64,475 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Nov,,Recycle,R-Mixed recycling,"3,930",Mission Trail,2/11/2020,$352.17,455 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Nov,7,Compost,C-Yardwaste,"11,160",Mission Trail,2/11/2020,"$1,095.60",Santa Clara University 30yd yard Waste Box,,,,,,,,,,,,,,,,,,
2019,Nov,19,Compost,C-Yardwaste,"13,460",Mission Trail,2/11/2020,"$1,193.35",Santa Clara University 30yd yard Waste Box,,,,,,,,,,,,,,,,,,
2019,Nov,25,Compost,C-Yardwaste,"12,660",Mission Trail,2/11/2020,"$1,159.35",Santa Clara University 30yd yard Waste Box,,,,,,,,,,,,,,,,,,
2019,Nov,4,Recycle,R-Mixed recycling,"9,700",Mission Trail,2/11/2020,"$1,287.00",500 El Camino Real 40 yard recycling,,,,,,,,,,,,,,,,,,
2019,Nov,7,Recycle,R-Mixed recycling,"10,380",Mission Trail,2/11/2020,"$1,291.08",500 El Camino Real 40 yard recycling,,,,,,,,,,,,,,,,,,
2019,Nov,11,Recycle,R-Mixed recycling,"8,560",Mission Trail,2/11/2020,"$1,280.16",500 El Camino Real 40 yard recycling,,,,,,,,,,,,,,,,,,
2019,Nov,14,Recycle,R-Mixed recycling,"8,480",Mission Trail,2/11/2020,"$1,279.68",500 El Camino Real 40 yard recycling,,,,,,,,,,,,,,,,,,
2019,Nov,18,Recycle,R-Mixed recycling,"7,780",Mission Trail,2/11/2020,"$1,275.48",500 El Camino Real 40 yard recycling,,,,,,,,,,,,,,,,,,
2019,Nov,,Landfill,L-Landfill,"1,104",Mission Trail,2/11/2020,$342.00,425 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Nov,21,Recycle,R-Mixed recycling,"9,960",Mission Trail,2/11/2020,"$1,288.56",500 El Camino Real 40 yard recycling,,,,,,,,,,,,,,,,,,
2019,Nov,25,Recycle,R-Mixed recycling,"9,380",Mission Trail,2/11/2020,"$1,285.08",500 El Camino Real 40 yard recycling,,,,,,,,,,,,,,,,,,
2019,Nov,,Landfill,L-Landfill,276,Mission Trail,2/11/2020,$669.72,443 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Nov,,Reuse,D-Gleaning,257,Other,2/17/2020,,Pick Lists / Harvest Records,,,,,,,,,,,,,,,,,,
2019,Nov,,Landfill,L-Landfill,"1,656",Mission Trail,2/11/2020,$508.50,455 El Camino Real,,,,,,,,,,,,,,,,,,
2019,Oct,,Reuse,D-Food Recovery Network,5,Food Recovery Network,1/6/20,,,,,,,,,,,,,,,,,,,,
2019,Oct,,Recycle,R-Confidential shredding,"6,750",Corodata,11/19/19,,,,,,,,,,,,,,,,,,,,
2019,Oct,,Recycle,R-Mixed recycling,"1,048",Mission Trail,2/10/2020,$122.64,990 Benton St. 2yd Recycling ,,,,,,,,,,,,,,,,,,
2019,Oct,,Compost,C-Foodscraps,"72,000",Mission Trail,2/10/2020,"$1,643.18",500 El Camino Real 3yd food scraps 5x/week,,,,,,,,,,,,,,,,,,
2019,Dec,,Landfill,L-Landfill,552,Mission Trail,2/11/2020,$176.82,110 Franklin St - Garbage Refuse,,,,,,,,,,,,,,,,,,
2019,Dec,,Landfill,L-Landfill,552,Mission Trail,2/11/2020,$176.82,110 Franklin St - Garbage Refuse,,,,,,,,,,,,,,,,,,
2019,Nov,1,Landfill,L-Landfill,"11,600",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Nov,5,Landfill,L-Landfill,"12,060",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Nov,8,Landfill,L-Landfill,"12,140",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real Compacted Garbage,,,,,,,,,,,,,,,,,,
2019,Nov,12,Landfill,L-Landfill,"12,300",Mission Trail,2/11/2020,"$1,451.40",500 El Camino Real Compacted Garbage,,,,,,,,,,,,,,,,,,
